접수연도,자치구코드,자치구명,법정동코드,법정동명,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,건축년도,역개수,학교수
2024,11140,중구,13200,충무로4가,남산센트럴자이,20241101,150000,114.84,0.0,17.0,2009.0,23,0
2024,11680,강남구,10100,역삼동,네스빌,20241101,18000,23.68,31.62,4.0,2004.0,21,4
2024,11740,강동구,10700,암사동,노블레스빌B,20241101,25900,51.23,29.0,2.0,2012.0,15,9
2024,11260,중랑구,10200,상봉동,동부아파트,20241101,71800,84.99,0.0,3.0,1999.0,8,4
2024,11530,구로구,10800,오류동,동부(101동~103동),20241101,47200,59.98,0.0,6.0,1998.0,7,12
2024,11710,송파구,11100,방이동,다온빌,20241101,38500,36.6,22.0,4.0,2016.0,28,19
2024,11560,영등포구,11500,당산동5가,당산삼성래미안4차,20241101,185000,115.78,0.0,4.0,2003.0,11,0
2024,11215,광진구,10500,자양동,더샵스타시티,20241031,185500,100.32,0.0,38.0,2007.0,11,22
2024,11350,노원구,10500,상계동,상계주공12(고층),20241031,40000,41.3,0.0,12.0,1988.0,13,48
2024,11650,서초구,10100,방배동,방배미도빌라,20241031,260600,250.74,354.0,1.0,1992.0,12,36
2024,11440,마포구,10900,염리동,마포자이,20241031,225000,157.304,0.0,15.0,2003.0,16,31
2024,11500,강서구,10500,마곡동,신안,20241031,77000,59.98,0.0,6.0,1993.0,9,8
2024,11305,강북구,10100,미아동,영진빌라트,20241031,61500,76.11,37.0,3.0,1996.0,3,54
2024,11305,강북구,10300,수유동,골든빌,20241031,18200,29.47,20.0,4.0,2016.0,3,24
2024,11470,양천구,10100,신정동,SK하이츠,20241031,36000,59.88,28.0,-1.0,2002.0,5,63
2024,11620,관악구,10100,봉천동,WD세븐스,20241031,24000,17.56,24.13,15.0,2020.0,4,112
2024,11215,광진구,10500,자양동,삼익플라주,20241031,78000,54.57,37.0,6.0,2023.0,11,22
2024,11710,송파구,10600,삼전동,삼익주택,20241031,31000,17.6,21.0,4.0,2019.0,28,6
2024,11500,강서구,10900,방화동,벽산에어트리움,20241031,11300,28.03,37.34,9.0,2003.0,9,49
2024,11350,노원구,10300,공릉동,동신아파트,20241031,53000,59.99,0.0,15.0,1999.0,13,36
2024,11500,강서구,10400,가양동,이스타빌2차,20241031,15100,34.0,44.573,3.0,2003.0,9,23
2024,11680,강남구,10500,삼성동,삼성역 두산위브센티움,20241031,23400,23.29,31.06,11.0,2003.0,21,8
2024,11500,강서구,10100,염창동,무학,20241031,71500,59.38,0.0,14.0,1999.0,9,4
2024,11230,동대문구,11000,이문동,이문스카이뷰,20241031,31700,25.99,0.0,9.0,2020.0,6,1
2024,11740,강동구,10200,고덕동,고덕센트럴푸르지오,20241031,107000,59.14,0.0,10.0,2020.0,15,30
2024,11740,강동구,10200,고덕동,고덕그라시움,20241031,233000,97.784,0.0,32.0,2019.0,15,30
2024,11470,양천구,10200,목동,삼성쉐르빌(741-10),20241031,26000,59.9,37.0,1.0,2002.0,5,32
2024,11590,동작구,10600,동작동,금강KCC,20241031,114000,84.95,0.0,11.0,2003.0,12,6
2024,11545,금천구,10100,가산동,가산센트럴 푸르지오시티,20241031,13000,17.62,25.321,17.0,2020.0,1,0
2024,11410,서대문구,11900,북가좌동,궁전빌라,20241031,18400,40.91,20.0,1.0,1991.0,5,6
2024,11260,중랑구,10100,면목동,명보주택,20241031,47000,57.45,42.0,3.0,1996.0,8,15
2024,11500,강서구,10300,화곡동,계명아파트나동,20241031,39800,74.79,0.0,3.0,2001.0,9,42
2024,11260,중랑구,10100,면목동,사랑채,20241031,40500,29.23,18.0,6.0,2022.0,8,15
2024,11545,금천구,10100,가산동,가산피어니빌,20241031,11000,17.514,29.3498,9.0,,1,0
2024,11440,마포구,11400,창전동,해모로,20241031,151000,83.85,0.0,23.0,2007.0,16,0
2024,11290,성북구,13300,정릉동,경춘빌라(401-61),20241031,18700,45.9,40.0,1.0,1990.0,9,22
2024,11710,송파구,10100,잠실동,삼성빌라트(231-0),20241031,43500,58.0,21.0,5.0,1998.0,28,23
2024,11380,은평구,10400,갈현동,산호빌라(523-75),20241031,13250,30.56,28.0,2.0,1988.0,13,68
2024,11530,구로구,10200,구로동,삼성빌딩,20241031,29000,35.34,21.0,6.0,2018.0,7,23
2024,11620,관악구,10100,봉천동,보라매삼성,20241031,85000,84.84,0.0,4.0,1996.0,4,112
2024,11500,강서구,10900,방화동,방화5,20241031,34700,33.18,0.0,2.0,1994.0,9,49
2024,11650,서초구,10700,반포동,반포자이,20241031,525000,132.179,0.0,18.0,2009.0,12,20
2024,11590,동작구,10800,대방동,반석빌라,20241031,115000,38.06,31.0,3.0,1997.0,12,82
2024,11230,동대문구,10600,장안동,모던하우스,20241031,33500,36.13,21.0,3.0,2016.0,6,5
2024,11500,강서구,10400,가양동,가양도시개발9-2단지,20241031,50700,34.44,0.0,12.0,1993.0,9,23
2024,11500,강서구,10900,방화동,방화샤르망2오피스텔,20241031,5800,17.636,24.965,9.0,2003.0,9,49
2024,11500,강서구,10300,화곡동,바로크빌,20241031,21000,29.9,17.0,2.0,2014.0,9,42
2024,11200,성동구,11300,옥수동,극동,20241031,155000,142.26,0.0,8.0,1986.0,14,16
2024,11560,영등포구,12400,문래동6가,문래파라곤,20241031,60000,81.24,100.55,9.0,2005.0,11,0
2024,11530,구로구,10800,오류동,삼성드림빌비동,20241031,17800,29.11,19.0,4.0,2017.0,7,12
2024,11680,강남구,10500,삼성동,삼성동센트럴아이파크,20241031,326000,84.98,0.0,15.0,2018.0,21,8
2024,11470,양천구,10100,신정동,목동신시가지10,20241031,126500,53.82,0.0,15.0,1987.0,5,63
2024,11500,강서구,10100,염창동,염창투웨니퍼스트,20241031,37000,28.57,37.91,2.0,2019.0,9,4
2024,11470,양천구,10100,신정동,목동신시가지14,20241031,219000,108.28,0.0,13.0,1987.0,5,63
2024,11470,양천구,10200,목동,목동신시가지3,20241031,221500,95.74,0.0,4.0,1986.0,5,32
2024,11500,강서구,10300,화곡동,미주빌라에이동,20241031,15000,46.9,26.0,3.0,2002.0,9,42
2024,11305,강북구,10100,미아동,,20241031,39000,102.18,69.0,,1995.0,3,54
2024,11560,영등포구,12100,문래동3가,문래공원한신,20241031,85000,58.96,0.0,7.0,1988.0,11,0
2024,11650,서초구,10800,서초동,우성아파트,20241031,195000,84.93,0.0,12.0,1998.0,12,55
2024,11620,관악구,10100,봉천동,해태보라매타워,20241031,73000,84.04,0.0,7.0,1996.0,4,112
2024,11710,송파구,10100,잠실동,트리지움,20241031,365000,149.45,0.0,25.0,2007.0,28,23
2024,11350,노원구,10500,상계동,청운파크빌,20241031,32000,59.97,30.0,2.0,2015.0,13,48
2024,11500,강서구,10400,가양동,이스타빌2차,20241031,15100,34.0,44.573,3.0,2003.0,9,23
2024,11410,서대문구,11900,북가좌동,해피하우스에이동,20241031,23800,26.91,16.0,4.0,2016.0,5,6
2024,11560,영등포구,10800,영등포동7가,경남아너스빌,20241031,89000,59.9,0.0,5.0,1998.0,11,0
2024,11710,송파구,10200,신천동,파크리오,20241031,202500,59.95,0.0,18.0,2008.0,28,9
2024,11740,강동구,10100,명일동,현대(명일),20241031,70000,57.09,0.0,6.0,1988.0,15,9
2024,11410,서대문구,11100,홍제동,현대그린,20241031,64000,84.96,0.0,9.0,1996.0,5,5
2024,11710,송파구,10400,송파동,에코빌,20241031,21000,35.56,20.0,3.0,2008.0,28,17
2024,11305,강북구,10100,미아동,에스케이북한산시티,20241031,63000,59.98,0.0,24.0,2004.0,3,54
2024,11350,노원구,10300,공릉동,우방아파트,20241031,77000,84.881,0.0,8.0,2000.0,13,36
2024,11680,강남구,10600,대치동,동부센트레빌,20241031,490000,145.83,0.0,22.0,2005.0,21,37
2024,11110,종로구,12100,신문로2가,인더팰리스 광화문,20241031,105000,84.23,58.0,3.0,1998.0,15,0
2024,11380,은평구,10700,응암동,더어베인,20241031,29500,40.67,12.0,9.0,2020.0,13,46
2024,11680,강남구,11200,자곡동,강남한양수자인(4단지),20241031,181000,114.32,0.0,5.0,2014.0,21,7
2024,11530,구로구,10200,구로동,(170-20),20241031,15300,59.85,19.0,-1.0,1971.0,7,23
2024,11500,강서구,10100,염창동,동아3,20241031,90000,84.87,0.0,2.0,1999.0,9,4
2024,11440,마포구,12500,성산동,금강빌라나동,20241031,36000,49.59,38.0,-1.0,1986.0,16,11
2024,11290,성북구,13900,석관동,두산,20241031,67000,59.97,0.0,1.0,1998.0,9,8
2024,11350,노원구,10500,상계동,두산,20241031,34200,41.85,0.0,15.0,1994.0,13,48
2024,11200,성동구,10700,행당동,아트빌라,20241031,29000,14.22,11.0,3.0,2015.0,14,6
2024,11170,용산구,12500,한강로2가,한강로 대우아이빌,20241031,33000,39.76,52.73,8.0,2004.0,10,0
2024,11380,은평구,11400,진관동,아이파크 포레스트 게이트,20241031,17200,30.62,43.99,13.0,2013.0,13,33
2024,11470,양천구,10200,목동,아이비캐슬,20241031,10000,15.21,7.0,3.0,2016.0,5,32
2024,11590,동작구,10700,사당동,청민주택,20241031,36000,33.08,18.0,-1.0,1993.0,12,14
2024,11215,광진구,10500,자양동,더샵스타시티,20241031,185500,100.32,0.0,38.0,2007.0,11,22
2024,11470,양천구,10300,신월동,장수마을2단지동원데쟈뷰,20241031,76800,84.01,0.0,14.0,2007.0,5,46
2024,11680,강남구,10400,청담동,청담동상지리츠빌Ⅲ,20241031,377000,166.09,89.0,3.0,1999.0,21,7
2024,11590,동작구,10200,상도동,(214-194),20241031,50500,76.2,46.0,4.0,2007.0,12,8
2024,11440,마포구,11000,노고산동,아이바타워,20241031,12900,17.63,24.08,9.0,2006.0,16,2
2024,11545,금천구,10200,독산동,아우르하우스,20241031,28900,37.2,14.0,7.0,2019.0,1,38
2024,11215,광진구,10700,화양동,아스하임(111-102),20241031,21000,14.11,0.0,18.0,2018.0,11,19
2024,11530,구로구,10800,오류동,아델리아,20241031,13500,21.0,29.86,5.0,2019.0,7,12
2024,11290,성북구,13300,정릉동,정릉2차e-편한세상,20241031,75000,59.37,0.0,5.0,2009.0,9,22
2024,11500,강서구,10300,화곡동,드림하우스3차,20241031,15880,29.82,18.0,5.0,2013.0,9,42
2024,11110,종로구,17100,명륜2가,아남1,20241031,114500,84.9,0.0,3.0,1995.0,15,0
2024,11560,영등포구,11300,당산동3가,동부센트레빌,20241031,136000,114.96,0.0,15.0,2003.0,11,0
2024,11470,양천구,10200,목동,호거두리,20241031,42950,48.65,28.0,3.0,2024.0,5,32
2024,11470,양천구,10200,목동,호거두리,20241031,42500,48.65,28.0,2.0,2024.0,5,32
2024,11260,중랑구,10100,면목동,용마산모아엘가파크포레,20241031,68700,57.37,0.0,2.0,2023.0,8,15
2024,11470,양천구,10200,목동,호거두리,20241031,44250,51.49,30.0,2.0,2024.0,5,32
2024,11500,강서구,10500,마곡동,신안,20241031,77000,59.98,0.0,6.0,1993.0,9,8
2024,11470,양천구,10200,목동,호거두리,20241031,44750,51.49,30.0,3.0,2024.0,5,32
2024,11470,양천구,10200,목동,호거두리,20241031,46400,54.88,32.0,3.0,2024.0,5,32
2024,11470,양천구,10200,목동,호거두리,20241031,45900,54.88,32.0,2.0,2024.0,5,32
2024,11350,노원구,10600,중계동,씨앤미,20241031,22800,50.35,74.16,9.0,2004.0,13,97
2024,11215,광진구,10300,구의동,월드맨션빌(B동),20241031,46500,71.3,43.0,2.0,2003.0,11,5
2024,11320,도봉구,10500,쌍문동,쌍문동LG트윈빌2,20241031,75500,240.97,0.0,10.0,1999.0,3,39
2024,11590,동작구,10700,사당동,신흥빌라(303-28),20241031,47000,41.62,31.0,-1.0,1986.0,12,14
2024,11470,양천구,10200,목동,호거두리,20241031,48350,57.18,34.0,4.0,2024.0,5,32
2024,11590,동작구,10200,상도동,제일좋은집,20241031,49700,103.06,56.0,1.0,2001.0,12,8
2024,11470,양천구,10200,목동,호거두리,20241031,48350,57.18,34.0,5.0,2024.0,5,32
2024,11440,마포구,11400,창전동,한라맨션,20241031,25000,42.22,18.0,4.0,1991.0,16,0
2024,11560,영등포구,11400,당산동4가,블리스다임빌,20241031,34500,28.68,14.0,7.0,2017.0,11,0
2024,11470,양천구,10200,목동,호거두리,20241031,50750,59.96,35.0,5.0,2024.0,5,32
2024,11680,강남구,11400,일원동,디에이치자이개포,20241031,319000,84.73,0.0,21.0,2021.0,21,46
2024,11470,양천구,10200,목동,호거두리,20241031,52350,59.96,35.0,4.0,2024.0,5,32
2024,11740,강동구,10500,길동,강동헤리티지자이,20241031,136000,59.98,0.0,17.0,2024.0,15,2
2024,11380,은평구,10700,응암동,디우아르떼빌,20241031,68800,55.19,15.0,11.0,2017.0,13,46
2024,11230,동대문구,11000,이문동,디크라쎄,20241031,14000,17.212,28.9232,10.0,2019.0,6,1
2024,11440,마포구,11100,신수동,신촌숲아이파크,20241031,161000,59.376,0.0,7.0,2019.0,16,8
2024,11305,강북구,10100,미아동,태양주택,20241031,22800,52.8,36.0,2.0,1988.0,3,54
2024,11500,강서구,10500,마곡동,신안,20241031,77000,59.98,0.0,6.0,1993.0,9,8
2024,11380,은평구,10500,구산동,라온하우스Ⅱ,20241031,22000,29.89,13.0,7.0,2012.0,13,27
2024,11200,성동구,10800,응봉동,서울숲리버그린동아아파트,20241031,109000,59.98,0.0,12.0,2003.0,14,2
2024,11380,은평구,10500,구산동,라이브빌,20241031,33000,55.94,33.0,6.0,2015.0,13,27
2024,11215,광진구,10500,자양동,라클라쎄,20241031,43700,27.3,17.0,6.0,2021.0,11,22
2024,11170,용산구,13100,한남동,라테라스한남,20241031,579000,244.96,233.0,-2.0,2012.0,10,4
2024,11215,광진구,10500,자양동,한라아파트,20241031,125000,84.6,0.0,21.0,1996.0,11,22
2024,11470,양천구,10300,신월동,장수마을2단지동원데쟈뷰,20241031,76800,84.01,0.0,14.0,2007.0,5,46
2024,11230,동대문구,10600,장안동,동대문더퍼스트데시앙,20241031,100000,84.937,0.0,5.0,2019.0,6,5
2024,11260,중랑구,10200,상봉동,나린하우징10차,20241031,46000,55.09,36.0,3.0,2021.0,8,4
2024,11350,노원구,10600,중계동,주공7,20241031,42000,44.1,0.0,8.0,1993.0,13,97
2024,11350,노원구,10600,중계동,주공8,20241031,53600,49.72,0.0,14.0,1993.0,13,97
2024,11305,강북구,10300,수유동,신성하이츠빌라(24-43),20241031,18000,43.88,21.0,3.0,1994.0,3,24
2024,11260,중랑구,10200,상봉동,나린하우징10차,20241031,46000,55.09,36.0,3.0,2021.0,8,4
2024,11530,구로구,10700,개봉동,한마을,20241031,71500,59.57,0.0,20.0,1999.0,7,7
2024,11230,동대문구,10600,장안동,홀가하우스,20241031,31200,30.04,16.0,4.0,2019.0,6,5
2024,11200,성동구,10500,마장동,신성미소지움,20241031,100500,84.99,0.0,17.0,2004.0,14,3
2024,11680,강남구,10600,대치동,한보미도맨션1,20241031,420000,128.01,0.0,10.0,1983.0,21,37
2024,11740,강동구,10600,둔촌동,신성둔촌미소지움2,20241031,68000,84.78,0.0,1.0,2000.0,15,15
2024,11650,서초구,10600,잠원동,신반포2,20241031,351500,79.42,0.0,11.0,1978.0,12,2
2024,11650,서초구,10800,서초동,한빛위너스,20241031,34000,20.95,12.0,6.0,2015.0,12,55
2024,11215,광진구,10400,광장동,청구,20241031,134000,84.86,0.0,20.0,1996.0,11,10
2024,11440,마포구,10200,공덕동,블레스하임 3차,20241031,42100,38.13,54.84,4.0,2022.0,16,1
2024,11230,동대문구,10200,용두동,신동아,20241031,50500,84.63,0.0,7.0,1994.0,6,1
2024,11680,강남구,10600,대치동,은마,20241031,290000,84.43,0.0,14.0,1979.0,21,37
2024,11470,양천구,10100,신정동,블루움,20241031,23500,28.8,16.0,3.0,2017.0,5,63
2024,11320,도봉구,10700,창동,한솔,20241031,33650,62.13,0.0,5.0,2002.0,3,21
2024,11710,송파구,11100,방이동,올림픽선수기자촌2단지,20241031,215000,83.06,0.0,11.0,1988.0,28,19
2024,11470,양천구,10300,신월동,중앙위너스빌(482-16),20241031,25000,60.84,36.0,3.0,2010.0,5,46
2024,11740,강동구,10900,천호동,천호1차우림루미아트,20241031,69000,84.69,0.0,10.0,2004.0,15,14
2024,11380,은평구,10300,불광동,중앙타운,20241031,31500,65.1,32.0,1.0,2000.0,13,26
2024,11500,강서구,10600,내발산동,강서월드메르디앙,20241031,90000,112.693,0.0,3.0,2006.0,9,69
2024,11260,중랑구,10400,묵동,신내,20241031,46200,49.77,0.0,6.0,1996.0,8,14
2024,11560,영등포구,13200,신길동,신길바른리움101동,20241031,40850,35.87,22.0,4.0,2017.0,11,51
2024,11200,성동구,10600,사근동,중앙하이츠,20241031,73000,71.85,0.0,8.0,1989.0,14,7
2024,11380,은평구,10700,응암동,신광그레이스빌,20241031,41000,59.71,25.0,1.0,2009.0,13,46
2024,11380,은평구,10700,응암동,신광그레이스빌,20241031,40000,58.46,24.0,2.0,2009.0,13,46
2024,11320,도봉구,10800,도봉동,한신,20241031,54700,84.94,0.0,1.0,1995.0,3,7
2024,11350,노원구,10300,공릉동,시영3차(라이프)아파트,20241031,35500,39.6,0.0,9.0,1994.0,13,36
2024,11650,서초구,10100,방배동,힐스빌리지,20241031,89000,110.62,65.0,1.0,1991.0,12,36
2024,11440,마포구,12200,합정동,스퀘어리버뷰합정,20241031,30000,18.848,26.921,9.0,2021.0,16,2
2024,11470,양천구,10300,신월동,코아루1단지,20241031,59000,84.83,0.0,3.0,2009.0,5,46
2024,11500,강서구,10200,등촌동,강변샤르망1단지,20241031,49500,63.16,79.12,6.0,2005.0,9,45
2024,11470,양천구,10100,신정동,스칼라,20241031,37000,24.14,17.0,3.0,2017.0,5,63
2024,11200,성동구,11300,옥수동,래미안 옥수 리버젠,20241031,175500,59.98,0.0,11.0,2012.0,14,16
2024,11530,구로구,10200,구로동,순영웰라이빌2차,20241031,49000,65.54,0.0,18.0,2005.0,7,23
2024,11320,도봉구,10800,도봉동,(565-9),20241031,9900,25.92,21.0,4.0,2003.0,3,7
2024,11590,동작구,10200,상도동,중앙하이츠빌,20241031,110000,123.602,0.0,1.0,2003.0,12,8
2024,11590,동작구,10200,상도동,힐스테이트 상도 프레스티지,20241031,167000,120.936,0.0,2.0,2013.0,12,8
2024,11380,은평구,10700,응암동,힐스테이트녹번역,20241031,110000,84.99,0.0,1.0,2022.0,13,46
2024,11740,강동구,10200,고덕동,대우,20241031,93000,96.0,0.0,1.0,1986.0,15,30
2024,11410,서대문구,10200,충정로3가,,20241031,31000,9.92,20.0,,1953.0,5,0
2024,11500,강서구,10900,방화동,(620-214),20241031,10000,27.37,40.37,7.0,2011.0,9,49
2024,11290,성북구,13500,종암동,금찌더힐2차,20241031,31000,45.14,32.0,6.0,2017.0,9,8
2024,11290,성북구,13600,하월곡동,래미안월곡,20241031,91800,84.589,0.0,11.0,2006.0,9,27
2024,11710,송파구,10800,문정동,송파푸르지오시티,20241031,25500,30.0,39.11,14.0,2013.0,28,8
2024,11710,송파구,11100,방이동,올림픽선수기자촌1단지,20241031,212000,83.06,0.0,6.0,1988.0,28,19
2024,11470,양천구,10300,신월동,코아루1단지,20241031,59000,84.83,0.0,3.0,2009.0,5,46
2024,11305,강북구,10100,미아동,,20241031,39000,102.18,69.0,,1995.0,3,54
2024,11350,노원구,10300,공릉동,대아2차아파트,20241031,55700,59.88,0.0,14.0,2000.0,13,36
2024,11500,강서구,10300,화곡동,,20241031,130000,179.24,117.0,,1990.0,9,42
2024,11500,강서구,10300,화곡동,송원오피스텔,20241031,12200,34.83,39.63,3.0,1995.0,9,42
2024,11215,광진구,10300,구의동,동서화운트빌(45-30),20241031,42500,69.55,45.0,4.0,2009.0,11,5
2024,11410,서대문구,11700,연희동,,20241031,96909,287.11,157.0,,2022.0,5,6
2024,11350,노원구,10200,월계동,세종캐슬,20241031,24500,41.29,21.0,2.0,2016.0,13,71
2024,11710,송파구,11100,방이동,올림픽선수기자촌1단지,20241031,220000,83.06,0.0,13.0,1988.0,28,19
2024,11410,서대문구,11700,연희동,,20241031,225500,315.26,237.0,,1991.0,5,6
2024,11260,중랑구,10200,상봉동,나린하우징10차,20241031,46000,55.09,36.0,3.0,2021.0,8,4
2024,11410,서대문구,11600,창천동,,20241031,340000,421.83,284.0,,2014.0,5,1
2024,11200,성동구,10200,하왕십리동,,20241031,300000,553.6,221.0,,1989.0,14,4
2024,11320,도봉구,10700,창동,창동주공2단지,20241031,37300,36.16,0.0,14.0,1990.0,3,21
2024,11590,동작구,10800,대방동,대방동현대,20241031,98500,84.96,0.0,16.0,1994.0,12,82
2024,11215,광진구,10500,자양동,건대입구역자이엘라,20241031,29000,18.907,33.7448,11.0,2022.0,11,22
2024,11620,관악구,10100,봉천동,태진럭스빌,20241031,28000,29.32,16.0,5.0,2016.0,4,112
2024,11410,서대문구,11700,연희동,,20241031,225500,315.26,237.0,,1991.0,5,6
2024,11500,강서구,10300,화곡동,(924-2),20241031,11700,36.12,45.05,7.0,1996.0,9,42
2024,11380,은평구,10200,녹번동,(95-15),20241031,24500,36.58,29.0,-1.0,1986.0,13,3
2024,11500,강서구,10300,화곡동,성진빌라A동,20241031,19250,60.21,29.0,3.0,1997.0,9,42
2024,11650,서초구,10800,서초동,대림서초리시온,20241031,49000,49.92,0.0,5.0,2003.0,12,55
2024,11380,은평구,11400,진관동,은평헤스티아 2차,20241031,12500,26.23,40.35,10.0,,13,33
2024,11740,강동구,10900,천호동,성원아파트,20241031,70000,83.15,0.0,3.0,1998.0,15,14
